,item,source_id,class,country,analyser,timestamp,menu,title,count
216,2080,16466,20800,afghanistan,Sax,2025-01-04 03:23:44+00:00,highway,Tag highway missing on junction,0
217,3160,16466,316012,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Indicated turn lane together with `none`,0
218,1170,16466,11701,afghanistan,Sax,2025-01-04 03:23:44+00:00,multipolygon,Inadequate role for multipolygon,0
219,3030,16466,737787355,afghanistan,Sax,2025-01-04 03:23:44+00:00,tagwatch cleaner,shop,0
220,6010,420327,110,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary admin_level=10,0
221,1260,24049,11,afghanistan,Osmosis_Relation_Public_Transport,2025-01-04 03:23:44+00:00,public transport,The stops may not be in the right order,0
222,7012,16496,7,afghanistan,Osmosis_Highway_Tunnel_Bridge,2025-01-04 03:23:44+00:00,bridge to tag,Tunnel connected to non-tunnel highway,0
223,6010,420327,106,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary admin_level=6,0
224,3350,16466,33506,afghanistan,Sax,2025-01-04 03:23:44+00:00,conditional restriction,Equal conditional and unconditional tag value,0
225,2040,16466,707,afghanistan,Sax,2025-01-04 03:23:44+00:00,source,Missing source tag,0
226,9011,16466,9011001,afghanistan,Sax,2025-01-04 03:23:44+00:00,wikipedia,"wikipedia tag has no language given, use 'wikipedia'='language:page title'",0
227,9006,16466,9006001,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric,numerical key,0
228,3161,16466,31625,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,parking:[side]:* not applicable,0
229,3350,16466,33505,afghanistan,Sax,2025-01-04 03:23:44+00:00,conditional restriction,Repeated condition in conditional restriction,0
230,2060,16478,3,afghanistan,Osmosis_Relation_AssociatedStreet,2025-01-04 03:23:44+00:00,street numbers,street role is not a highway,0
231,4040,16466,40401,afghanistan,Sax,2025-01-04 03:23:44+00:00,ref in name,"{{0.key}}={{0.value}} with {{1.key}}={{1.value}}, likely this is a single pitch instead",0
232,9015,16466,9015017,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,Crossings and level crossings should be mapped as nodes,0
233,3350,16466,33501,afghanistan,Sax,2025-01-04 03:23:44+00:00,conditional restriction,Bad conditional restriction,0
234,3161,16466,31626,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,Property of parking should be mapped on separately mapped parking area,0
235,1070,440857,13,afghanistan,Osmosis_Polygon_Intersects,2025-01-04 03:23:44+00:00,objects overlap,Bad intersection with railway,0
236,8300,33548,2,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 10,0
237,3050,16466,3050,afghanistan,Sax,2025-01-04 03:23:44+00:00,bad tag key,Key with uncommon character,0
238,9003,16466,9003008,afghanistan,Sax,2025-01-04 03:23:44+00:00,geometry,{{0.key}}={{0.value}} on a way. Should be used in a relation,0
239,1260,24049,7,afghanistan,Osmosis_Relation_Public_Transport,2025-01-04 03:23:44+00:00,public transport,The stop_position is not part of a way,0
240,7120,16493,5,afghanistan,Osmosis_Boundary_Relation,2025-01-04 03:23:44+00:00,relation type=boundary,Different population tag between relation and admin_centre,0
241,9007,16466,9007002,afghanistan,Sax,2025-01-04 03:23:44+00:00,relation,relation without type,0
242,9015,16466,9015020,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"track tagged with 'tunnel' in name, consider using tunnel:name instead and put the track name into name",0
243,2060,16478,5,afghanistan,Osmosis_Relation_AssociatedStreet,2025-01-04 03:23:44+00:00,street numbers,Member without addr:housenumber nor addr:housename,0
244,9015,16466,9015011,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,power:type=overhead is deprecated,0
245,9019,16466,9019002,afghanistan,Sax,2025-01-04 03:23:44+00:00,specific France,validation rules nat_ref in France,0
246,2130,33547,1,afghanistan,Osmosis_HighwayAreaAccess,2025-01-04 03:23:44+00:00,access,Inconsistent Access,0
247,9006,16466,9006006,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric,"maxweight: tonne is default; period is separator; if units, put space then unit",0
248,8300,33548,51,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped animal crossing,0
249,9006,16466,9006031,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric,"unusual value of {{0.key}}: use ' for foot and "" for inches, no spaces",0
250,3100,438507,5,afghanistan,Osmosis_Polygon_Small,2025-01-04 03:23:44+00:00,small land use,Leisure very small,0
251,3030,16466,1764595341,afghanistan,Sax,2025-01-04 03:23:44+00:00,tagwatch cleaner,shop,0
252,3031,427620,11,afghanistan,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,"Linked Wikidata item is dissolved, abolished or demolished",0
253,9014,16466,9014022,afghanistan,Sax,2025-01-04 03:23:44+00:00,public transport,The duration is invalid (try a number of minutes),0
254,8300,33548,34,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped road bump,0
255,3160,16466,316020,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Uncommon value of {{0.key}},0
256,3160,16466,31604,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Conflict between lanes number,0
257,6010,420327,105,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary admin_level=5,0
258,8300,33548,1,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 5,0
259,1,28692,1,afghanistan,Osmosis_Building_3nodes,2025-01-04 03:23:44+00:00,split building,Merge building (triangle),0
260,3240,30147,2,afghanistan,Osmosis_Relation_Route_Access,2025-01-04 03:23:44+00:00,route access mismatch,Way access mismatch relation route=foot,0
261,9015,16466,9015023,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"track tagged with 'bridge' in wikipedia, consider using bridge:wikipedia instead and put track wikipedia entry into wikipedia",0
262,3210,16499,2,afghanistan,Osmosis_Highway_Noexit,2025-01-04 03:23:44+00:00,noexit,Noexit on way with multiple exits,0
263,9004,16466,9004002,afghanistan,Sax,2025-01-04 03:23:44+00:00,highway,wrong crossing tag on a way,0
264,3032,16466,30320,afghanistan,Sax,2025-01-04 03:23:44+00:00,multiple tags,Watch multiple tags,0
265,3032,16466,303240,afghanistan,Sax,2025-01-04 03:23:44+00:00,multiple tags,Advisory or practical maxspeed exceeds legal speed limit,0
266,8300,33548,50,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped bus stop,0
267,9015,16466,9015022,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"track tagged with 'bridge' in name, consider using bridge:name instead and put the track name into name",0
268,3091,16466,3093,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric value,Suspicious value,0
269,9002,16466,9002011,afghanistan,Sax,2025-01-04 03:23:44+00:00,deprecated,key with uncommon character,0
270,4010,16466,202004,afghanistan,Sax,2025-01-04 03:23:44+00:00,disused,This store was on an adapted schedule during the lockdown. Are these opening hours still in effect?,0
271,3161,16466,31622,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,parking:[side]:* without parking:[side] value,0
272,9015,16466,9015042,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,interlocking relation without type=railway,0
273,9014,16466,9014021,afghanistan,Sax,2025-01-04 03:23:44+00:00,public transport,The interval is invalid (try a number of minutes),0
274,3161,16466,31624,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,Bad value for parking:[side]=*,0
275,9015,16466,9015033,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,railway:signal:stop:description is deprecated and has been replaced by railway:signal:stop:caption,0
276,3160,16466,31605,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Invalid usage of *:lanes:(backward|both_ways) on oneway highway,0
277,9015,16466,9015028,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"Milestone without position, add railway:position=*",0
278,3160,16466,316010,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""","Pipe characters should not be used in destination tag, only in destination:lanes",0
279,6010,420327,113,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary admin_level=13,0
280,3030,16466,397691480,afghanistan,Sax,2025-01-04 03:23:44+00:00,tagwatch cleaner,deprecated,0
281,9002,16466,9002005,afghanistan,Sax,2025-01-04 03:23:44+00:00,deprecated,"Wrong usage of {{0.key}} tag. Remove {{0.key}}={{0.value}}, because it is clear that the name is missing even without an additional tag.",0
282,3031,427620,10,afghanistan,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Linked Wikidata item is replaced by other item,0
283,9015,16466,9015008,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"platforms should have the numbers in ref, not railway:track_ref",0
284,3160,16466,316011,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Merge lane and other turn lane in a single lane,0
285,3160,16466,316014,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Lane changing value only_* need an aside lane on the good side,0
286,9004,16466,9004010,afghanistan,Sax,2025-01-04 03:23:44+00:00,highway,{{0.key}}={{0.value}} on a node,0
287,8300,33548,20,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max height limit,0
288,3250,16466,32502,afghanistan,Sax,2025-01-04 03:23:44+00:00,opening hours,Invalid Conditional Interval,0
289,3230,16466,32302,afghanistan,Sax,2025-01-04 03:23:44+00:00,recycling container,Suspicious name for a container,0
290,1180,16489,1,afghanistan,Osmosis_Cycleway_track,2025-01-04 03:23:44+00:00,double cycleway,"Duplicated cycle tracks, `highway=*`+`cycleway=track` and `highway=cycleway`",0
291,3350,16466,33504,afghanistan,Sax,2025-01-04 03:23:44+00:00,conditional restriction,Invalid date/time span,0
292,9015,16466,9015005,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,usage=freight is deprecated,0
293,9002,16466,9002021,afghanistan,Sax,2025-01-04 03:23:44+00:00,deprecated,"Unusual key {{0.key}}, maybe level or building:levels is meant",0
294,3180,16466,31801,afghanistan,Sax,2025-01-04 03:23:44+00:00,relation type=restriction,"Useless non u-turn restriction, it's forbidden by local law",0
295,4060,16466,4060,afghanistan,Sax,2025-01-04 03:23:44+00:00,fixme import,"OpenSeaMap import, very approximative position.",0
296,2140,16466,21402,afghanistan,Sax,2025-01-04 03:23:44+00:00,public_transport route,Missing network tag on a public_transport relation,0
297,3161,16466,31616,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,parking:condition:[side] without parking:lane:[side] value,0
298,3091,16466,30911,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric value,Colour code should start with '#' followed by 3 or 6 digits,0
299,9003,16466,9003002,afghanistan,Sax,2025-01-04 03:23:44+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be used on a way or relation.,0
300,3161,16466,31629,afghanistan,Sax,2025-01-04 03:23:44+00:00,parking lane,Bad parking:[side]:direction value,0
301,6010,420327,1,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary,0
302,3160,16466,31606,afghanistan,Sax,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Unknown turn lanes value,0
303,3180,16495,1,afghanistan,Osmosis_Relation_Restriction,2025-01-04 03:23:44+00:00,relation type=restriction,"Restriction relation, wrong number of members",0
304,3050,16466,30502,afghanistan,Sax,2025-01-04 03:23:44+00:00,bad tag key,Key with uncommon character,0
305,2160,16466,21600,afghanistan,Sax,2025-01-04 03:23:44+00:00,railways,Missing tag gauge on rail,0
306,2060,414073,16,afghanistan,Osmosis_Addr_Interpolation,2025-01-04 03:23:44+00:00,street numbers,Interpolation on nodes of multiple street names,0
307,1260,24049,5,afghanistan,Osmosis_Relation_Public_Transport,2025-01-04 03:23:44+00:00,public transport,"network, operator, ref, colour tag should be the same on route and route_master relations",0
308,8300,33548,21,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max weight limit,0
309,8300,33548,13,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 90,0
310,9015,16466,9015026,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,maxspeed should contain the value as it is shown on the line with mph as unit,0
311,9010,16466,9010002,afghanistan,Sax,2025-01-04 03:23:44+00:00,unnecessary,{{0.key}}={{0.value}} makes no sense,0
312,2060,16466,20601,afghanistan,Sax,2025-01-04 03:23:44+00:00,street numbers,Misusing addr:interpolation in combination with other tags,0
313,1230,16498,1,afghanistan,Osmosis_Duplicated_Geotag,2025-01-04 03:23:44+00:00,duplicate geometry,Duplicated way geometry and tags,0
314,9006,16466,9006003,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric,{{0.key}} should be an integer value between -5 and 5,0
315,3040,16466,30402,afghanistan,Sax,2025-01-04 03:23:44+00:00,incorrect tag,missing tag,0
316,7120,16493,2,afghanistan,Osmosis_Boundary_Relation,2025-01-04 03:23:44+00:00,relation type=boundary,Missing `name`,0
317,4010,16466,40106,afghanistan,Sax,2025-01-04 03:23:44+00:00,disused,Deprecated tag,0
318,3093,16466,30933,afghanistan,Sax,2025-01-04 03:23:44+00:00,URL,Invalid URL,0
319,1260,24049,12,afghanistan,Osmosis_Relation_Public_Transport,2025-01-04 03:23:44+00:00,public transport,The platform is not on the right side of the road,0
320,3032,16466,303241,afghanistan,Sax,2025-01-04 03:23:44+00:00,multiple tags,Discordant maxspeed and source:maxspeed or maxspeed:type,0
321,9014,16466,9014023,afghanistan,Sax,2025-01-04 03:23:44+00:00,public transport,Missing interval tag to specify the main interval,0
322,9001,16466,9001003,afghanistan,Sax,2025-01-04 03:23:44+00:00,combinations,{{0.key}} on a relation without {{1.key}}={{1.value}},0
323,9011,16466,9011002,afghanistan,Sax,2025-01-04 03:23:44+00:00,wikipedia,wikipedia tag has an unknown language prefix,0
324,2060,16478,8,afghanistan,Osmosis_Relation_AssociatedStreet,2025-01-04 03:23:44+00:00,street numbers,Many relations on one street,0
325,1040,16473,2,afghanistan,Osmosis_Polygon,2025-01-04 03:23:44+00:00,invalid polygon,Invalid multipolygon,0
326,2060,16466,14,afghanistan,Sax,2025-01-04 03:23:44+00:00,street numbers,Invalid tag on interpolation way,0
327,9015,16466,9015045,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"track numbers inside a station should be railway:track_ref, not ref",0
328,9004,16466,9004009,afghanistan,Sax,2025-01-04 03:23:44+00:00,highway,missing tag,0
329,9006,16466,9006015,afghanistan,Sax,2025-01-04 03:23:44+00:00,numeric,unusual train track gauge; use mm with no separator,0
330,3350,16466,33502,afghanistan,Sax,2025-01-04 03:23:44+00:00,conditional restriction,Improve style of conditional,0
331,1260,24049,8,afghanistan,Osmosis_Relation_Public_Transport,2025-01-04 03:23:44+00:00,public transport,"The platform is part of a way, it should have the role stop",0
332,8300,33548,7,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 40,0
333,1230,16498,2,afghanistan,Osmosis_Duplicated_Geotag,2025-01-04 03:23:44+00:00,duplicate geometry,Duplicated way geometry but different tags,0
334,9014,16466,9014010,afghanistan,Sax,2025-01-04 03:23:44+00:00,public transport,"Missing transportation mode, change tag route to route_master",0
335,4061,16466,40612,afghanistan,Sax,2025-01-04 03:23:44+00:00,fixme review,"Does this station still sell SP95, or has it been replaced by the SP95-E10?",0
336,8300,33548,5,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 30,0
337,3030,16466,1662521253,afghanistan,Sax,2025-01-04 03:23:44+00:00,tagwatch cleaner,tag,0
338,3030,16466,1258610297,afghanistan,Sax,2025-01-04 03:23:44+00:00,tagwatch cleaner,typo,0
339,9014,16466,9014028,afghanistan,Sax,2025-01-04 03:23:44+00:00,public transport,"The line variant does not belong to any line, add it to the route_master relation",0
340,9015,16466,9015037,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,signals should have a railway:signal:direction=* tag,0
341,6010,420327,101,afghanistan,Osmosis_Relation_Open,2025-01-04 03:23:44+00:00,open polygon,Open relation type=boundary admin_level=1,0
342,3032,16466,30329,afghanistan,Sax,2025-01-04 03:23:44+00:00,multiple tags,{{0.key}}={{0.value}} with {{1.key}}={{1.value}},0
343,9015,16466,9015024,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"lanes=* is used for highways, not railways",0
344,3032,16466,303211,afghanistan,Sax,2025-01-04 03:23:44+00:00,multiple tags,suspicious tag combination,0
345,8300,33548,11,afghanistan,Merge_Traffic_Signs,2025-01-04 03:23:44+00:00,traffic signs,Unmapped max speed limit 70,0
346,9000,16466,9000003,afghanistan,Sax,2025-01-04 03:23:44+00:00,addresses,Same value of {{0.key}} and {{1.key}},0
347,9015,16466,9015043,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,interlocking relation with type other than railway,0
348,9015,16466,9015016,afghanistan,Sax,2025-01-04 03:23:44+00:00,openrailwaymap,"If tracks are tagged with service=*, they should be mapped as one way per track.",0
349,6060,16471,1,afghanistan,Osmosis_Boundary_Hole,2025-01-04 03:23:44+00:00,erroneous boundary,Hole between administrative boundaries of admin_level 8,0
350,3160,26087,1,afghanistan,Osmosis_Highway_Turn_Lanes,2025-01-04 03:23:44+00:00,"incorrect ""lanes""",Bad lanes number or `turn:lanes` before and after this node,0
351,9004,16466,9004014,afghanistan,Sax,2025-01-04 03:23:44+00:00,highway,unusual value of {{0.key}},0
352,1300,16466,50,afghanistan,Sax,2025-01-04 03:23:44+00:00,indoor,This indoor feature should be a closed and valid polygon,0
353,1110,16479,2,afghanistan,Osmosis_Highway_Link,2025-01-04 03:23:44+00:00,bad *_link highway,Highway too long for a *_link,0
